index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
1235,463098,ASASSN-V J193301.58+080011.0,RRAB,0.2687,15.05,3253.518,0.55832,0.0729
1236,461021,ASASSN-V J183815.48+215331.4,RRAB,0.0961,15.89,6018.951,0.51641,0.0325
1237,452948,ASASSN-V J201522.58+061737.3,RRAB,0.2485,13.63,3494.963,0.56633,0.0181
1238,654886,ASASSN-V J041432.03-502119.2,RRAB,0.0821,16.01,5643.177,0.58289,0.0264
1239,474634,ASASSN-V J141905.96-824047.0,RRAB,0.15,14.9,5642.869,0.58844,0.0198
1240,AP39976606,ASASSN-V J090655.42-545150.5,RRAB,0.158,14.85,4699.741,0.579611,0.0227
1241,469860,ASASSN-V J142524.29-341523.8,RRAB,0.0471,15.56,6683.558,0.72443,0.036
1242,AP57067526,ASASSN-V J145942.45-000937.0,RRAB,0.5647,16.78,1786.249,0.997529,0.0756
1243,521741,ASASSN-V J074454.50-401128.5,RRAB,0.3531,14.66,2596.129,0.61835,0.0189
1244,565135,ASASSN-V J173333.77-120542.5,RRAB,0.131,15.44,6169.786,0.6136,0.0377
1245,467169,ASASSN-V J185259.84-324646.1,RRAB,0.1337,15,5064.732,0.53752,0.0316
1246,484705,ASASSN-V J153903.82-440143.3,RRAB,0.1462,15.27,4581.445,0.63324,0.0364
1247,463657,ASASSN-V J170510.63-025656.0,RRAB,0.1187,16.55,5075.989,0.57783,0.0495
1248,AP59199834,ASASSN-V J183241.06-463546.9,RRAB,0.1422,14.67,5907.896,0.838997,0.0244
1249,AP52757842,ASASSN-V J153701.36-412928.5,RRAB,0.3261,13.57,2891.784,0.495449,0.0414
1250,467134,ASASSN-V J185959.96-345314.4,RRAB,0.1272,15.18,5607.885,0.55667,0.0364
1251,470189,ASASSN-V J171537.28-721416.6,RRAB,0.1106,15.56,6300.201,0.49328,0.0283
1252,55745453,ASASSN-V J140614.78-292119.9,RRAB,0.6583,14.2,1422.641,0.473931,0.0186
1253,654008,ASASSN-V J184127.87+342847.9,RRAB,0.0619,16.22,6357.844,0.531479,0.0483
1254,450136,ASASSN-V J184432.70-361907.2,RRAB,0.1441,15.61,4053.344,0.43739,0.075
1255,30717449,ASASSN-V J191452.15-115805.9,RRAB,0.1875,15.48,3955.064,0.493061,0.0384
1256,460383,ASASSN-V J194649.75-235755.6,RRAB,0.0801,16.09,6122.458,0.50203,0.0444
1257,460804,ASASSN-V J191051.63+221138.6,RRAB,0.1774,16.12,4350.921,0.46844,0.0371
1258,448499,ASASSN-V J074345.97-621750.9,RRAB,0.1069,15.54,5648.403,0.47109,0.0348
1259,514564,ASASSN-V J184249.32-370933.2,RRAB,0.1121,14.66,5489.345,0.50753,0.0459
1260,450134,ASASSN-V J185437.79-373419.9,RRAB,0.0465,15.72,8416.611,0.54637,0.0377
1261,561482,ASASSN-V J183414.75-352947.8,RRAB,0.2158,14.72,3889.99,0.477366,0.0288
1262,453635,ASASSN-V J173454.21+071747.8,RRAB,0.0882,15.42,5656.401,0.44685,0.0485
1263,486034,ASASSN-V J152920.56-612519.0,RRAB,0.2041,14.41,3885.295,0.43634,0.0271
1264,485647,ASASSN-V J140127.38-731642.9,RRAB,0.1492,14.59,4929.536,0.66576,0.0182
1265,491018,ASASSN-V J191429.68-131744.1,RRAB,0.1092,15.22,6774.381,0.75156,0.0249
1266,477368,ASASSN-V J234940.40+504421.7,RRAB,0.0445,15.57,6413.711,0.44737,0.0317
1267,AP41068549,ASASSN-V J104742.17-551014.4,RRAB,9.1353,12.69,109.5701,0.436562,0.1085
1268,479581,ASASSN-V J194321.40-043821.1,RRAB,0.2514,14.09,3478.785,0.53075,0.0178
1269,AP14823161,ASASSN-V J193233.06+562328.6,RRAB,1.0965,12.71,890.3423,0.466592,0.0114
1270,522768,ASASSN-V J144742.22-460544.1,RRAB,0.2552,14.24,3178.955,0.51498,0.0238
1271,464242,ASASSN-V J185924.36+243921.7,RRAB,0.0743,15.45,6634.105,0.42688,0.0337
1272,450122,ASASSN-V J172558.27-685840.4,RRAB,0.0602,15.32,6362.458,0.47081,0.0396
1273,461337,ASASSN-V J171843.51-003225.2,RRAB,0.0872,16.4,7133.57,0.51617,0.0452
1274,485442,ASASSN-V J163804.83-311134.7,RRAB,0.2101,15.23,3632.564,0.53797,0.0382
1275,510591,ASASSN-V J170219.24-544111.0,RRAB,0.2124,14.5,3642.081,0.56502,0.0287
1276,515361,ASASSN-V J071048.66+080100.1,RRAB,0.0768,14.36,4995.932,0.49499,0.0442
1277,457853,ASASSN-V J084715.26+771256.1,RRAB,0.1284,15.22,5893.922,0.49388,0.0249
1278,508465,ASASSN-V J174420.45-133146.7,RRAB,0.102,16.06,5353.172,0.49208,0.039
1279,J055135.14-143230.2,ASASSN-V J055135.14-143230.2,RRAB,0.7623,15.9,1282.379,0.51899,0.0504
1280,488135,ASASSN-V J190806.15-183203.2,RRAB,0.0455,15.65,7616.322,0.62416,0.0329
1281,560485,ASASSN-V J080711.74+701724.1,RRAB,0.1321,15.12,7226.393,0.55721,0.0236
1282,452159,ASASSN-V J181018.65+162237.8,RRAB,0.1797,15.99,4424.488,0.48052,0.0365
1283,516813,ASASSN-V J164807.45-265440.0,RRAB,0.1315,15.63,4668.749,0.59232,0.0439
1284,559766,ASASSN-V J181934.76-371916.2,RRAB,0.0455,14.62,8313.476,0.64544,0.0288
1285,491258,ASASSN-V J080617.04-131312.4,RRAB,0.125,14.71,5493.405,0.58241,0.0221
1286,484740,ASASSN-V J164820.48-264253.8,RRAB,0.2284,15.24,3456.258,0.50677,0.0327
1287,517189,ASASSN-V J164222.50-315333.1,RRAB,0.1672,14.52,4621.525,0.64004,0.0402
1288,456432,ASASSN-V J190619.79-793428.1,RRAB,0.1194,15.2,6649.093,0.66666,0.0211
1289,450562,ASASSN-V J190811.46-461310.9,RRAB,0.1272,15.67,5533.71,0.56941,0.0382
1290,AP59824894,ASASSN-V J190928.26-353047.6,RRAB,0.737,14.88,1289.322,0.552495,0.0328
1291,484883,ASASSN-V J172545.38-135623.3,RRAB,0.2097,15.94,3423.591,0.56209,0.0479
1292,456118,ASASSN-V J085241.42-871343.7,RRAB,0.0865,15.37,7538.657,0.46291,0.0217
1293,448409,ASASSN-V J204302.70+020005.0,RRAB,0.2482,14.48,3284.069,0.499373,0.0295
1294,AP30675686,ASASSN-V J195655.56-061839.6,RRAB,0.9209,15.43,1054.719,0.608476,0.0385
1295,450127,ASASSN-V J183732.43-452111.3,RRAB,0.101,14.86,5691.313,0.58469,0.0426
1296,490932,ASASSN-V J062000.28-053518.4,RRAB,0.1633,14.66,4920.789,0.60231,0.0231
1297,16395668,ASASSN-V J004348.99-104704.7,RRAB,0.5465,15.97,1750.465,0.72082,0.0538
1298,486845,ASASSN-V J083400.97-602537.7,RRAB,0.2718,14.63,3172.908,0.38118,0.0197
1299,502577,ASASSN-V J184929.17-375234.3,RRAB,0.0975,14.38,5876.105,0.54041,0.0392
1300,461882,ASASSN-V J200707.79-075424.0,RRAB,0.0764,16.65,6015.915,0.44463,0.072
1301,457158,ASASSN-V J000152.61+473311.6,RRAB,0.1873,14.38,4579.794,0.71631,0.0186
1302,452176,ASASSN-V J181720.30-615054.1,RRAB,0.0552,15.74,7651.001,0.54283,0.0391
1303,503246,ASASSN-V J135045.50-841750.2,RRAB,0.1311,15.39,5199.899,0.413063,0.0237
1304,449932,ASASSN-V J183922.06-372612.2,RRAB,0.1479,14.78,6109.69,0.57424,0.0322
1305,522451,ASASSN-V J174405.02-133153.1,RRAB,0.1566,14.41,4332.957,0.4343,0.0418
1306,AP53606894,ASASSN-V J162528.38-261732.5,RRAB,0.6638,15.58,1425.851,0.489497,0.0443
1307,460260,ASASSN-V J194417.74-133926.5,RRAB,0.1067,14.36,6834.94,0.61384,0.0269
1308,654967,ASASSN-V J221101.10-502105.4,RRAB,0.0737,16.18,8034.721,0.73845,0.0353
1309,453099,ASASSN-V J221617.34+231128.0,RRAB,0.1374,14.74,5170.476,0.57087,0.0233
1310,503173,ASASSN-V J000216.95+452846.1,RRAB,0.0854,14.76,9665.262,0.55926,0.0351
1311,465529,ASASSN-V J192847.42+071656.5,RRAB,0.5838,12.11,1627.075,0.501418,0.0363
1312,655981,ASASSN-V J141611.61-521307.6,RRAB,0.189,15.04,3753.521,0.654309,0.0337
1313,J215200.84+223414.8,ASASSN-V J215200.84+223414.8,RRAB,0.614,14.93,1516.175,0.390388,0.0371
1314,494085,ASASSN-V J170410.86-180027.9,RRAB,0.1246,16.09,7807.528,0.66617,0.0506
1315,655337,ASASSN-V J183813.29-423226.0,RRAB,0.1654,15,4285.684,0.466753,0.0317
1316,449698,ASASSN-V J190623.74+472946.9,RRAB,0.0694,15.77,8632.615,0.6443,0.0256
1317,490057,ASASSN-V J180106.65-450300.6,RRAB,0.1636,14.23,4681.774,0.47576,0.0368
1318,450112,ASASSN-V J185739.55+414136.1,RRAB,0.0521,15.17,11042.28,0.63315,0.0194
1319,517226,ASASSN-V J165649.98-312352.7,RRAB,0.1472,14.96,4460.509,0.48481,0.0592
1320,456133,ASASSN-V J023620.58-862532.9,RRAB,0.1228,16.85,5295.288,0.47688,0.0476
1321,488367,ASASSN-V J191809.61-171643.9,RRAB,0.18,16.48,5411.974,0.49017,0.0885
1322,J064753.29-870102.9,ASASSN-V J064753.29-870103.0,RRAB,1.0537,14.59,915.9153,0.997838,0.0268
1323,464923,ASASSN-V J163953.76-061302.7,RRAB,0.2004,14.76,4420.239,0.60539,0.0224
1324,515617,ASASSN-V J181239.91-341117.6,RRAB,0.2051,14.81,3908.476,0.52982,0.0483
1325,469658,ASASSN-V J105457.80-730138.2,RRAB,0.2028,14.52,3888.045,0.55226,0.018
1326,451079,ASASSN-V J181746.04+155514.7,RRAB,0.1567,14.76,4563.037,0.4498,0.0271
1327,460107,ASASSN-V J180405.81+112450.4,RRAB,0.0726,14.44,7956.179,0.6287,0.0273
1328,455208,ASASSN-V J185118.42-690507.0,RRAB,0.0757,16.06,6327.47,0.47897,0.0428
1329,449979,ASASSN-V J182857.38-385908.3,RRAB,0.1021,15.09,6288.879,0.51439,0.0262
1330,473899,ASASSN-V J190618.61-114256.8,RRAB,0.3244,14.2,2654.11,0.555505,0.0175
1331,509266,ASASSN-V J164914.97-244428.9,RRAB,0.2267,14.04,3633.492,0.642129,0.0194
1332,451910,ASASSN-V J024953.84-624034.3,RRAB,0.0586,16.22,5293.716,0.63091,0.0323
1333,455599,ASASSN-V J223643.16-640455.7,RRAB,0.0723,16.01,6003.279,0.61864,0.0375
1334,508648,ASASSN-V J185014.54-254350.6,RRAB,0.1375,14.77,5338.906,0.65792,0.0261
1335,AP38197918,ASASSN-V J090556.48-715315.9,RRAB,0.5559,14.38,1693.275,0.498749,0.0179
1336,478879,ASASSN-V J101754.54-462234.1,RRAB,0.1889,13.92,4274.955,0.51948,0.0241
1337,54627163,ASASSN-V J141159.54-491208.0,RRAB,0.769,14.1,1230.194,0.537477,0.0204
1338,507504,ASASSN-V J101746.15-462152.1,RRAB,0.1664,13.93,4830.87,0.51479,0.0191
1339,453925,ASASSN-V J211835.08+731854.8,RRAB,0.1891,16.02,4829.921,0.5831,0.0222
1340,AP39331204,ASASSN-V J061704.23-732842.7,RRAB,2.468,15.82,400.1338,0.542282,0.0264
1341,59290318,ASASSN-V J191817.57-405504.4,RRAB,0.6883,14.19,1377.465,0.44039,0.0307
1342,487643,ASASSN-V J090451.24-582601.3,RRAB,0.0786,15.62,6185.354,0.39601,0.038
1343,450287,ASASSN-V J175621.11-701158.1,RRAB,0.0569,14.74,8097.235,0.6607,0.0203
1344,514644,ASASSN-V J113917.80-384343.0,RRAB,0.1533,15.62,4199.28,0.33242,0.0325
1345,505985,ASASSN-V J180845.75-381231.5,RRAB,0.043,15.83,6802.957,0.57195,0.0408
1346,454291,ASASSN-V J130528.30+734517.6,RRAB,0.1259,15.21,5137.672,0.50838,0.0272
1347,471207,ASASSN-V J105341.67-501355.1,RRAB,0.0742,15.97,6840.373,0.56398,0.0314
1348,460207,ASASSN-V J194046.71-132542.9,RRAB,0.1175,15.69,5377.182,0.498765,0.0379
1349,470677,ASASSN-V J200247.59-092459.5,RRAB,0.1299,15.21,6415.939,0.59745,0.0309
1350,491356,ASASSN-V J075541.10-143808.2,RRAB,0.1268,15.17,5088.123,0.48042,0.0291
1351,520830,ASASSN-V J191531.92-220558.3,RRAB,0.0997,15.55,5530.209,0.57765,0.0563
1352,565251,ASASSN-V J172921.03-450130.4,RRAB,0.1038,14.57,4708.573,0.52025,0.0723
1353,654779,ASASSN-V J035756.22-593320.3,RRAB,0.0962,16.52,5311.032,0.522452,0.0452
1354,477285,ASASSN-V J130856.72-672538.3,RRAB,0.2153,14.67,3841.087,0.46586,0.0225
1355,29541374,ASASSN-V J173349.65-154309.4,RRAB,0.1409,16.36,4849.469,0.506956,0.0431
1356,484787,ASASSN-V J171935.59-122003.7,RRAB,0.0733,15.47,7704.012,0.55223,0.0371
1357,460216,ASASSN-V J194641.42-131131.2,RRAB,0.0628,15.35,7249.927,0.6126,0.0333
1358,455380,ASASSN-V J203811.24-471712.5,RRAB,0.0922,15.01,7612.617,0.63095,0.0309
1359,467927,ASASSN-V J044605.09+264433.5,RRAB,0.2285,16.26,2934.237,0.53746,0.0574
1360,AP46855633,ASASSN-V J090950.37-153529.5,RRAB,0.3129,14.84,2720.732,0.507739,0.0269
1361,460699,ASASSN-V J185823.27+240248.6,RRAB,0.0764,15.11,9160.611,0.55864,0.0246
1362,473971,ASASSN-V J202742.65-241043.9,RRAB,0.1275,14.91,5198.694,0.71155,0.0269
1363,AP39554200,ASASSN-V J072850.69-634050.1,RRAB,0.2615,16.37,3180.252,0.428572,0.0397
1364,466712,ASASSN-V J183043.67-332117.1,RRAB,0.0637,15.1,7581.21,0.55588,0.0481
1365,480398,ASASSN-V J171802.55-073221.5,RRAB,0.0971,16.41,8257.507,0.56639,0.0518
1366,AP33938342,ASASSN-V J160341.30+003626.1,RRAB,1.7472,12.99,562.587,0.487573,0.0141
1367,460376,ASASSN-V J023213.56-562116.3,RRAB,0.0759,16.42,5961.144,0.58046,0.0378
1368,507414,ASASSN-V J171938.34-112836.3,RRAB,0.202,15.48,4227.155,0.60895,0.0274
1369,514610,ASASSN-V J173848.92-524652.1,RRAB,0.0728,14.13,9295.196,0.54401,0.035
1370,466568,ASASSN-V J192023.71+003112.4,RRAB,0.1909,14.38,4104.344,0.60287,0.0254
1371,AP60175678,ASASSN-V J191411.33-240734.8,RRAB,0.5009,14.41,1813.804,0.549601,0.044
1372,457213,ASASSN-V J014513.50+720910.9,RRAB,0.183,16.36,4585.76,0.53119,0.0347
1373,480576,ASASSN-V J193937.43-031452.2,RRAB,0.3338,13.86,2659.883,0.5724,0.0204
1374,561979,ASASSN-V J175647.06-385230.0,RRAB,0.1142,14.96,5280.43,0.71781,0.0415
1375,505803,ASASSN-V J181418.49-375721.7,RRAB,0.2034,14.12,3818.18,0.54285,0.0377
1376,449340,ASASSN-V J162751.24-690827.9,RRAB,0.2012,14.29,4180.428,0.54016,0.018
1377,509598,ASASSN-V J165016.29-371301.8,RRAB,0.2142,14.7,3738.975,0.66756,0.0297
1378,456084,ASASSN-V J073619.59-835109.9,RRAB,0.1292,14.37,5014.263,0.62502,0.0159
1379,464341,ASASSN-V J182602.59-491335.2,RRAB,0.0744,15.37,9552.923,0.44612,0.0467
1380,563228,ASASSN-V J170222.96-310015.9,RRAB,0.1057,16.39,5345.558,0.66784,0.0471
1381,483900,ASASSN-V J170634.36-240946.3,RRAB,0.1693,16.28,4254.81,0.46855,0.0512
1382,523077,ASASSN-V J173606.17-504725.0,RRAB,0.099,15.42,5123.8,0.60439,0.0445
1383,59702302,ASASSN-V J182758.86-365309.9,RRAB,0.6572,14.17,1408.967,0.552074,0.0263
1384,466925,ASASSN-V J190821.13+344040.1,RRAB,0.25,13.8,3553.258,0.50316,0.0132
1385,472932,ASASSN-V J165351.11-494539.2,RRAB,0.3623,13.8,2407.181,0.385547,0.0262
1386,564244,ASASSN-V J085801.66-630847.6,RRAB,0.0969,15.05,6176.981,0.66164,0.0266
1387,455217,ASASSN-V J192110.37-631700.4,RRAB,0.0487,15.82,9396.199,0.59966,0.0466
1388,517929,ASASSN-V J151303.55-650743.7,RRAB,0.218,14.53,3659.887,0.58827,0.0373
1389,452930,ASASSN-V J201535.12+045835.7,RRAB,0.289,13.06,3025.457,0.4967,0.0169
1390,489860,ASASSN-V J160920.36-342132.6,RRAB,0.2339,14.36,3639.88,0.46244,0.0213
1391,491074,ASASSN-V J164939.46-192516.4,RRAB,0.1021,16.04,5072.203,0.60258,0.0475
1392,469447,ASASSN-V J203028.49-645743.4,RRAB,0.1177,15.23,5419.301,0.52958,0.0238
1393,54705452,ASASSN-V J135629.61-462104.4,RRAB,0.6712,14.24,1388.376,0.528076,0.0332
1394,479363,ASASSN-V J193103.82-072820.1,RRAB,0.5288,15.84,1883.796,0.46607,0.101
1395,453675,ASASSN-V J130322.29-462433.9,RRAB,0.098,14.5,6291.719,0.59753,0.0238
1396,511454,ASASSN-V J184020.34-230246.4,RRAB,0.196,15.16,3930.307,0.68354,0.0303
1397,479372,ASASSN-V J045327.44+535039.7,RRAB,0.2479,16.26,3325.698,0.38186,0.0472
1398,488394,ASASSN-V J194242.08-180343.2,RRAB,0.1893,13.9,4388.334,0.7408,0.0203
1399,559907,ASASSN-V J175958.35+742656.5,RRAB,0.0622,16.19,6473.88,0.5351,0.0404
1400,653960,ASASSN-V J183455.97+251116.3,RRAB,0.0663,16.2,6574.422,0.664248,0.0338
1401,489572,ASASSN-V J180415.37-402140.9,RRAB,0.082,14.45,6453.86,0.53422,0.0326
1402,59730385,ASASSN-V J184721.08-342639.4,RRAB,0.1977,15.24,3778.524,0.541064,0.0337
1403,489619,ASASSN-V J194402.17-083908.4,RRAB,0.0945,15.44,6888.831,0.57277,0.0305
1404,468081,ASASSN-V J185444.92-422532.5,RRAB,0.228,14.69,3669.11,0.52835,0.021
1405,511265,ASASSN-V J190158.64-193621.4,RRAB,0.1815,15.06,3979.882,0.53196,0.037
1406,460040,ASASSN-V J080118.42-072052.3,RRAB,0.1979,13.93,4051.856,0.49208,0.0241
1407,469946,ASASSN-V J213553.39-650831.8,RRAB,0.1483,14.64,5756.895,0.60692,0.0171
1408,483119,ASASSN-V J184828.72-125336.3,RRAB,0.0788,16.09,5221.749,0.47156,0.0562
1409,493501,ASASSN-V J184639.66-195629.4,RRAB,0.0968,14.18,5313.869,0.58423,0.0301
1410,460218,ASASSN-V J194246.53-114801.3,RRAB,0.1262,16.39,4238.427,0.53658,0.0562
1411,AP57095938,ASASSN-V J203014.18-842522.9,RRAB,0.1248,15.83,4718.586,0.565304,0.0288
1412,457482,ASASSN-V J122112.22+632647.5,RRAB,2.3994,12.93,414.0137,0.49527,0.0125
1413,484691,ASASSN-V J102221.37-661929.6,RRAB,0.1791,14.73,4433.409,0.54242,0.0211
1414,488215,ASASSN-V J173116.65-464413.5,RRAB,0.2049,15.36,3593.154,0.46455,0.0471
1415,518359,ASASSN-V J153447.08-391014.9,RRAB,0.0574,14.56,5593.032,0.57348,0.0388
1416,29634109,ASASSN-V J170209.23-175355.9,RRAB,0.71,15.18,1320.627,0.616269,0.0322
1417,491764,ASASSN-V J173525.08-185046.8,RRAB,0.1807,15.69,4063.096,0.47277,0.045
1418,464380,ASASSN-V J183244.04-490327.5,RRAB,0.1604,14.27,5490.506,0.63869,0.0265
1419,655784,ASASSN-V J101500.25-631400.5,RRAB,0.1745,14.32,4549.282,0.596149,0.0187
1420,AP59095513,ASASSN-V J180400.49-512539.8,RRAB,0.1142,14.74,6750.07,0.689523,0.0291
1421,AP32490381,ASASSN-V J195901.06+070524.9,RRAB,0.541,15.13,1712.633,0.460845,0.0338
1422,456098,ASASSN-V J195608.65-462319.1,RRAB,0.1309,15.02,5453.921,0.46936,0.0339
1423,AP42842146,ASASSN-V J064528.32-601501.5,RRAB,0.4779,17.03,2151.372,0.507917,0.0526
1424,566054,ASASSN-V J180244.15-451810.8,RRAB,0.1165,13.17,4670.582,0.61895,0.0317
1425,483803,ASASSN-V J184906.15-243207.7,RRAB,0.169,15.1,4233.625,0.40294,0.0368
1426,451719,ASASSN-V J205849.22+222055.0,RRAB,0.1708,15.11,4376.432,0.52888,0.0247
1427,AP42965212,ASASSN-V J071126.83-530801.1,RRAB,0.4614,17.09,2019.431,0.507859,0.0442
1428,457478,ASASSN-V J111154.27-860557.9,RRAB,0.1387,14.86,6502.197,0.50537,0.0209
1429,57226545,ASASSN-V J210228.00-732420.4,RRAB,1.6582,13.89,590.0402,0.540197,0.0142
1430,489207,ASASSN-V J192309.45-131157.6,RRAB,0.1016,15.28,5301.89,0.49426,0.0383
1431,521263,ASASSN-V J190357.76-094428.6,RRAB,0.139,14.96,4280.155,0.58857,0.0525
1432,502619,ASASSN-V J185607.44-440711.2,RRAB,0.0989,15.55,5125.348,0.51396,0.0517
1433,449309,ASASSN-V J163619.41-702304.2,RRAB,0.2194,13.68,3812.744,0.53143,0.0147
1434,477388,ASASSN-V J124824.36-544330.7,RRAB,0.2075,14.43,4312.298,0.62091,0.026
1435,452083,ASASSN-V J175948.81+173257.2,RRAB,0.0944,16.3,5476.307,0.51105,0.0393
1436,33654138,ASASSN-V J165050.09-034037.8,RRAB,1.1611,14.63,833.7369,0.593297,0.0291
1437,657772,ASASSN-V J181155.94-413804.6,RRAB,0.1533,15.27,4727.322,0.533694,0.0532
1438,453645,ASASSN-V J125532.43+113101.4,RRAB,0.0913,15.1,5891.397,0.48235,0.042
1439,450691,ASASSN-V J195512.86+031130.0,RRAB,0.1618,13.93,4396.016,0.65736,0.0348
1440,504345,ASASSN-V J184409.26-325702.2,RRAB,0.1064,15.7,5554.883,0.56298,0.0452
1441,507214,ASASSN-V J151303.52-484000.8,RRAB,0.1458,15.17,4482.91,0.43345,0.0304
1442,449433,ASASSN-V J163305.18-674953.2,RRAB,0.0586,15.1,8246.003,0.73543,0.0232
1443,484837,ASASSN-V J171742.21-144434.2,RRAB,0.1563,14.87,4024.142,0.48569,0.0513
1444,511154,ASASSN-V J152855.99-393022.8,RRAB,0.1583,14.65,5049.231,0.74932,0.0231
1445,487054,ASASSN-V J065141.70-165903.9,RRAB,0.1791,15.9,4208.188,0.52068,0.0426
1446,464515,ASASSN-V J195248.16-565033.1,RRAB,0.0786,14.67,8008.341,0.534,0.0258
1447,453344,ASASSN-V J013412.64-542452.6,RRAB,0.08,16.02,6581.036,0.54043,0.0295
1448,462759,ASASSN-V J082349.12-654634.7,RRAB,0.0755,15.91,6424.764,0.39733,0.0328
1449,503393,ASASSN-V J190258.57+225602.8,RRAB,0.1764,15.69,4469.474,0.55171,0.0259
1450,488469,ASASSN-V J194023.26-160342.8,RRAB,0.1284,15.56,4493.236,0.53386,0.0432
1451,505982,ASASSN-V J174628.73-134101.8,RRAB,0.0583,15.98,7093.639,0.52176,0.0437
1452,453407,ASASSN-V J081812.68-774450.8,RRAB,0.0324,15.97,8805.269,0.49077,0.0314
1453,657887,ASASSN-V J191112.75-135603.3,RRAB,0.1206,15.31,4121.584,0.450947,0.0641
1454,460783,ASASSN-V J110729.82-334441.4,RRAB,0.1295,16.8,4828.624,0.4997,0.0672
1455,AP52117526,ASASSN-V J164029.11-403522.1,RRAB,0.2796,15.2,4906.277,0.643027,0.0312
1456,449984,ASASSN-V J182438.63-375702.6,RRAB,0.1221,14.18,5111.27,0.53421,0.0387
1457,448646,ASASSN-V J190129.77+363431.3,RRAB,0.0822,15.1,6504.965,0.55042,0.0258
1458,7693397,ASASSN-V J153608.62+075721.6,RRAB,0.4882,14.98,1870.484,0.720503,0.0308
1459,515429,ASASSN-V J185930.47-265448.1,RRAB,0.147,13.94,4427.171,0.6309,0.0455
1460,564064,ASASSN-V J164647.98-265449.6,RRAB,0.1547,15.66,4175.771,0.49607,0.0471
1461,27381692,ASASSN-V J093713.65+024004.7,RRAB,1.7403,14,560.6038,0.543555,0.0191
1462,450538,ASASSN-V J084325.01-693238.8,RRAB,0.0729,15.66,7143.097,0.71201,0.0257
1463,59798914,ASASSN-V J194519.78-343858.1,RRAB,0.3313,13.98,2709.334,0.474158,0.0163
1464,455595,ASASSN-V J162937.65-301432.3,RRAB,0.1849,15.64,3825.912,0.48747,0.0484
1465,503301,ASASSN-V J183257.55+124429.5,RRAB,0.2663,14.64,3242.713,0.55177,0.0245
1466,486702,ASASSN-V J123627.12-740344.3,RRAB,0.1073,16.28,5547.556,0.56875,0.0389
1467,488483,ASASSN-V J193314.08-170439.2,RRAB,0.0692,15.9,6461.484,0.56925,0.0394
1468,58583506,ASASSN-V J180858.53-573737.8,RRAB,0.6823,13.5,1332.085,0.458653,0.0253
1469,41586308,ASASSN-V J111603.57-452108.2,RRAB,1.6387,12.94,3986.654,0.610441,0.0125
1470,J223413.16+450626.7,ASASSN-V J223413.16+450626.7,RRAB,2.7492,13.2,359.621,0.404502,0.0118
1471,452175,ASASSN-V J181820.64-621323.1,RRAB,0.1402,15.1,4869.376,0.65146,0.0283
1472,461846,ASASSN-V J200542.53-045134.6,RRAB,0.1794,15.9,4008.365,0.54824,0.0426
1473,560432,ASASSN-V J184405.39-751700.1,RRAB,0.1047,15.87,5597.348,0.6277,0.0319
1474,510846,ASASSN-V J175609.50-410752.7,RRAB,0.1023,14.96,6479.35,0.54156,0.0551
1475,454650,ASASSN-V J203703.69+060051.0,RRAB,0.1588,14.53,4726.784,0.62976,0.024
1476,502547,ASASSN-V J184136.50-382814.4,RRAB,0.1038,15.23,5295.135,0.57107,0.0373
1477,461287,ASASSN-V J201945.21-053412.7,RRAB,0.0772,15.04,5169.533,0.51221,0.0529
1478,494079,ASASSN-V J170242.12-160733.3,RRAB,0.0742,15.84,7773.471,0.6106,0.0377
1479,449235,ASASSN-V J173900.78+012020.0,RRAB,0.1092,16.02,5752.572,0.53913,0.041
1480,458267,ASASSN-V J212337.53+303748.7,RRAB,0.0943,15.76,5543.724,0.61567,0.0348
1481,482936,ASASSN-V J141228.90-102416.3,RRAB,0.1026,15.45,4722.385,0.49802,0.0341
1482,489208,ASASSN-V J192946.57-125558.1,RRAB,0.1447,15.18,4711.16,0.58236,0.0349
1483,448847,ASASSN-V J185905.41+564659.5,RRAB,0.1551,13.19,5245.681,0.45182,0.0138
1484,453396,ASASSN-V J175713.91+132559.2,RRAB,0.0567,16.2,6825.146,0.575,0.0388
1485,503005,ASASSN-V J190200.93-293810.1,RRAB,0.0946,15.42,7424.708,0.59589,0.032
1486,458333,ASASSN-V J035536.25-254327.3,RRAB,0.2207,13.85,3697.247,0.498685,0.0167
1487,503688,ASASSN-V J170120.45-071515.4,RRAB,0.0961,16.69,5565.331,0.51988,0.0587
1488,564212,ASASSN-V J090017.40-600559.0,RRAB,0.0923,14.34,5820.496,0.56003,0.025
1489,AP38279921,ASASSN-V J115821.76-752250.5,RRAB,0.3201,15.16,2740.454,0.556782,0.0201
1490,37081609,ASASSN-V J035537.58-380702.6,RRAB,0.6761,12.97,1398.424,0.482388,0.0164
1491,507022,ASASSN-V J162347.14-534426.8,RRAB,0.2385,15.64,3563.511,0.59867,0.0253
1492,489642,ASASSN-V J165043.48-551037.8,RRAB,0.1583,14.97,4484.488,0.50084,0.0358
1493,559767,ASASSN-V J182131.92-374105.7,RRAB,0.0503,15.38,9308.257,0.50232,0.0333
1494,AP51813572,ASASSN-V J175459.04-444739.9,RRAB,0.6227,13.99,1485.177,0.502838,0.019
1495,J141706.03+101528.1,ASASSN-V J141706.03+101528.1,RRAB,1.7126,15.93,669.5554,0.469653,0.4368
1496,AP39619217,ASASSN-V J075230.76-593516.3,RRAB,0.9837,13.57,981.8664,0.701711,0.0109
