index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
3832,480466,ASASSN-V J162334.91-262536.3,RRAB,0.5575,13.22,1666.697,0.46782,0.0189
3833,471034,ASASSN-V J205551.56+392745.6,RRAB,0.313,15.04,2846.06,0.34861,0.0228
3834,472415,ASASSN-V J115331.39-552610.0,RRAB,0.2487,14.79,3412.561,0.49974,0.0226
3835,482425,ASASSN-V J173107.59-105052.6,RRAB,0.15,16.38,8069.109,0.50567,0.049
3836,455578,ASASSN-V J120143.39+091107.5,RRAB,0.0728,14.43,6017.388,0.56243,0.0494
3837,AP38236430,ASASSN-V J090606.71-714509.4,RRAB,0.8151,13.31,1114.57,0.66495,0.1018
3838,470500,ASASSN-V J044014.02+412052.6,RRAB,0.1461,16.01,4735.647,0.54052,0.0377
3839,AP42166604,ASASSN-V J095456.21-430158.7,RRC,0.3621,13.6,2470.042,0.306358,0.014
3840,J034036.08-814728.4,ASASSN-V J034036.08-814728.4,RRAB,1.1728,12.56,830.2011,0.997923,0.015
3841,479588,ASASSN-V J101601.31-462351.9,RRAB,0.1817,14.24,4300.705,0.56808,0.0192
3842,563361,ASASSN-V J031210.90+854805.7,RRAB,0.1224,15.68,5737.659,0.55046,0.0244
3843,447670,ASASSN-V J134759.91+490519.5,RRAB,0.1524,14.58,5610.209,0.61412,0.0164
3844,503249,ASASSN-V J195632.50-121503.4,RRAB,0.0582,15.9,5830.006,0.48878,0.0468
3845,489237,ASASSN-V J193425.40-141701.4,RRAB,0.0745,16.08,5647.002,0.54606,0.0413
3846,488997,ASASSN-V J173622.48-500102.1,RRAB,0.1528,15.54,4639.762,0.52411,0.0312
3847,AP41061768,ASASSN-V J105058.05-554023.4,RRC,0.3912,13.02,2387.936,0.422834,0.0134
3848,451021,ASASSN-V J183443.92+230522.5,RRAB,0.1068,15.8,5530.452,0.57576,0.0319
3849,456785,ASASSN-V J163657.75-780122.3,RRAB,0.0965,13.94,7784.503,0.5734,0.022
3850,451166,ASASSN-V J182309.15+234506.0,RRAB,0.092,14.99,7589.422,0.56655,0.0221
3851,448259,ASASSN-V J180236.28+591843.7,RRAB,0.0541,15.53,11344.02,0.48063,0.0281
3852,504136,ASASSN-V J191102.64+195652.0,RRAB,0.2802,14.99,3285.124,0.63746,0.0177
3853,AP37235753,ASASSN-V J003645.39-601929.4,RRAB,0.1108,15.09,6534.886,0.647936,0.0197
3854,J211128.88-450400.7,ASASSN-V J211128.88-450400.7,RRAB,0.3985,14.52,2276.994,0.479593,0.0441
3855,471160,ASASSN-V J204611.49+252351.1,RRAB,0.045,15.16,7253.115,0.53626,0.0313
3856,482414,ASASSN-V J185408.47-040729.0,RRAB,0.1583,14.98,4578.942,0.40511,0.0412
3857,28937894,ASASSN-V J190027.45-133424.9,RRAB,0.7101,14.45,1332.656,0.544102,0.0405
3858,AP36212622,ASASSN-V J055944.00-731228.0,RRC,2.0289,15.76,486.4567,0.429538,0.0289
3859,AP40634914,ASASSN-V J110303.08-571205.8,RRC,0.1493,13.52,5359.431,0.30134,0.0121
3860,476271,ASASSN-V J180701.43-383135.1,RRAB,0.1254,14.11,5153.605,0.52287,0.0418
3861,511727,ASASSN-V J184223.54-165519.6,RRAB,0.4435,16.37,2112.717,0.47918,0.0628
3862,488525,ASASSN-V J173334.91-534716.5,RRAB,0.2314,14.24,3538.031,0.6758,0.0207
3863,479851,ASASSN-V J130739.95-541155.5,RRC,0.1206,15.51,5212.616,0.31028,0.0307
3864,486346,ASASSN-V J040916.33+853110.4,RRAB,0.1292,15.58,5556,0.56882,0.0257
3865,563918,ASASSN-V J143024.63-495852.7,RRAB,0.097,14.53,5158.46,0.61551,0.0409
3866,518109,ASASSN-V J175554.66-422320.6,RRAB,0.0624,15.98,7573.507,0.61733,0.032
3867,469462,ASASSN-V J170807.09-722511.8,RRAB,0.0997,16.01,5750.25,0.54923,0.0365
3868,488166,ASASSN-V J172449.90-451513.0,RRAB,0.2131,15.39,3637.666,0.52478,0.0264
3869,461330,ASASSN-V J181407.86-493755.6,RRAB,0.0617,15.53,6737.452,0.68008,0.031
3870,520815,ASASSN-V J165023.92-212238.2,RRAB,0.1359,14.03,5158.741,0.74992,0.0276
3871,AP38497752,ASASSN-V J113212.60-674545.1,RRC,0.9767,14.12,988.7891,0.200411,0.0191
3872,463155,ASASSN-V J170851.25-062348.0,RRAB,0.0841,16.31,5295.621,0.43521,0.0506
3873,59821398,ASASSN-V J191655.40-352829.7,RRAB,0.9035,14.01,1062.976,0.491286,0.0228
3874,52771764,ASASSN-V J152947.48-405927.6,RRAB,1.0322,13.9,933.7402,0.377136,0.023
3875,31379764,ASASSN-V J201257.99+002438.4,RRC,0.2237,13.89,3558.809,0.372981,0.0198
3876,AP59130645,ASASSN-V J183109.58-485111.5,RRAB,0.1586,13.79,4991.314,0.709013,0.0163
3877,459621,ASASSN-V J181249.59+131712.5,RRAB,0.1994,14.89,3762.312,0.47599,0.0283
3878,449958,ASASSN-V J182914.58-392445.5,RRAB,0.1102,14.69,6729.227,0.52071,0.031
3879,AP41074427,ASASSN-V J105403.05-550552.3,RRC,0.3161,14.62,2832.495,0.374312,0.0184
3880,AP50743801,ASASSN-V J171619.97-595546.8,RRAB,0.9995,14.26,960.4101,0.775427,0.0202
3881,503076,ASASSN-V J192650.35-604536.6,RRC,0.1636,14.48,4335.313,0.28263,0.0215
3882,486812,ASASSN-V J152653.92-423132.3,RRAB,0.121,15.28,5405.026,0.5036,0.0358
3883,522839,ASASSN-V J150641.39-450137.2,RRAB,0.1497,15.47,4398.845,0.5552,0.0368
3884,448514,ASASSN-V J213526.43+172601.8,RRC,0.3129,12.94,2828.209,0.28217,0.0193
3885,451781,ASASSN-V J190603.23+742027.9,RRAB,0.2428,13.47,3700.2,0.62541,0.0141
3886,AP53365853,ASASSN-V J165605.14-285714.8,RRAB,0.767,14.9,1394.676,0.44017,0.0763
3887,50519946,ASASSN-V J144818.18-491226.1,RRAB,6.1823,15.09,160.5039,0.77942,0.0276
3888,7848422,ASASSN-V J160700.87+230940.7,RRAB,1.8854,12.88,523.8336,0.533725,0.0132
3889,488831,ASASSN-V J192718.26-111818.0,RRAB,0.1915,14.77,4052.552,0.51287,0.0355
3890,655648,ASASSN-V J112206.68-543807.1,RRAB,0.1136,15.45,5395.825,0.556775,0.0302
3891,457773,ASASSN-V J183151.84-863105.7,RRAB,0.0685,15.86,9599.217,0.51921,0.027
3892,J182954.01-413211.4,ASASSN-V J182954.01-413211.4,RRC,0.1986,14.68,4089.392,0.270123,0.0292
3893,489621,ASASSN-V J162558.93-641633.2,RRAB,0.121,15.06,5347.917,0.52864,0.0278
3894,AP54580776,ASASSN-V J140853.52-500538.9,RRC,0.4987,13.54,1842.639,0.201187,0.0425
3895,463286,ASASSN-V J172519.42-062134.5,RRAB,0.1632,16.25,3775.909,0.45691,0.0556
3896,462484,ASASSN-V J103948.92-264902.4,RRAB,0.1276,15.46,4373.906,0.49959,0.0363
3897,451547,ASASSN-V J080839.52-792344.6,RRAB,0.0734,16.15,5942.151,0.61687,0.0419
3898,564062,ASASSN-V J072335.33-385710.4,RRAB,0.1587,15.02,4828.472,0.57656,0.0222
3899,506617,ASASSN-V J125023.01-524643.6,RRAB,0.1825,14.88,4370.588,0.50461,0.0243
3900,46552652,ASASSN-V J073846.30-193140.8,RRC,1.1003,12.97,900.1079,0.214948,0.0321
3901,489656,ASASSN-V J193446.62-093044.4,RRAB,0.1707,15.76,4076.148,0.59975,0.0369
3902,517182,ASASSN-V J145851.02-480409.7,RRAB,0.0742,14.98,5879.487,0.55813,0.038
3903,AP51578875,ASASSN-V J173328.17-495458.5,RRC,1.2845,11.78,747.7539,0.282727,0.0251
3904,521882,ASASSN-V J141602.61-484607.2,RRAB,0.0469,15.92,5684.695,0.45478,0.0464
3905,470048,ASASSN-V J102315.67-724525.1,RRAB,0.1375,15.01,5022.13,0.49325,0.0227
3906,AP19644238,ASASSN-V J060638.72-064154.4,RRC,1.1684,11.1,837.9459,0.332829,0.0132
3907,AP53368241,ASASSN-V J165338.12-284027.0,RRC,0.3835,14.93,2330.155,0.29858,0.0314
3908,462339,ASASSN-V J173604.94-015458.9,RRAB,0.0883,16.59,3920.992,0.43629,0.0686
3909,487410,ASASSN-V J152325.93-684948.5,RRAB,0.2303,13.93,3619.883,0.5125,0.0166
3910,J183236.93-414600.7,ASASSN-V J183236.93-414600.7,RRC,0.1301,14.03,5904.211,0.184375,0.0179
3911,504350,ASASSN-V J183720.04-325619.3,RRAB,0.0689,15.11,6518.604,0.68728,0.0368
3912,507546,ASASSN-V J101747.56-462041.7,RRAB,0.1614,14.58,4577.291,0.52085,0.0319
3913,517111,ASASSN-V J074623.66-363650.6,RRC,0.2909,14.28,2998.209,0.28169,0.0165
3914,479999,ASASSN-V J171255.70-065845.2,RRAB,0.2522,14.74,3569.927,0.70108,0.0245
3915,AP9272985,ASASSN-V J205212.03+015826.8,RRC,0.3174,14.3,2768.123,0.395499,0.0222
3916,654539,ASASSN-V J201751.87-543256.6,RRC,0.1159,14.83,5715.456,0.264639,0.0267
3917,452821,ASASSN-V J203818.87+561111.4,RRC,0.3847,13.79,2426.086,0.38603,0.0115
3918,458983,ASASSN-V J190211.67-202631.6,RRAB,0.1132,14.56,5628.435,0.51694,0.0296
3919,480950,ASASSN-V J175625.00-012609.8,RRAB,0.1922,16.42,4037.186,0.42947,0.0456
3920,504406,ASASSN-V J185424.58-344920.7,RRAB,0.1424,14.34,4791.694,0.48779,0.0418
3921,509885,ASASSN-V J163354.88-574610.4,RRAB,0.1243,14.35,5726.238,0.45648,0.0342
3922,480098,ASASSN-V J235448.00+535931.8,RRAB,0.3023,14.42,2933.208,0.490382,0.0198
3923,AP48699428,ASASSN-V J140400.72-712317.3,RRC,0.1357,15,5281.024,0.273221,0.0247
3924,48684999,ASASSN-V J132257.09-682435.2,RRC,0.114,14.82,3562.274,0.22229,0.1047
3925,452456,ASASSN-V J211304.69+273115.8,RRAB,0.1394,14.86,6236.145,0.62355,0.0235
3926,506271,ASASSN-V J142803.29-525659.3,RRAB,0.337,16.07,2401.016,0.4777,0.064
3927,484299,ASASSN-V J174052.90-142717.2,RRAB,0.2528,15.05,3296.746,0.53291,0.0339
3928,472893,ASASSN-V J180621.70-080228.8,RRAB,0.5754,14.77,1644.948,0.59838,0.0202
3929,469004,ASASSN-V J160622.07-131408.8,RRAB,0.1413,14.89,6619.794,0.50001,0.033
3930,521426,ASASSN-V J182604.41-343309.8,RRC,0.2131,13.97,3770.132,0.38718,0.0176
3931,464855,ASASSN-V J214153.63-321043.3,RRC,0.2166,14.38,3618.896,0.31358,0.0266
3932,486207,ASASSN-V J150928.32-442445.4,RRC,0.2421,14.4,3450.636,0.34896,0.0239
3933,AP57370455,ASASSN-V J222823.30-651147.5,RRC,0.5132,13.49,1810.748,0.194538,0.013
3934,463967,ASASSN-V J185043.65+115536.7,RRAB,0.343,14.03,2637.355,0.626411,0.0191
3935,505237,ASASSN-V J170441.60-504955.8,RRAB,0.1471,15.31,4567.917,0.49576,0.0418
3936,510858,ASASSN-V J180501.53-413620.0,RRAB,0.1951,14.96,3950.913,0.54848,0.0374
3937,488689,ASASSN-V J193656.10-191422.3,RRAB,0.1341,16.53,3864.881,0.46803,0.06
3938,520682,ASASSN-V J185707.20-281706.0,RRAB,0.0878,15.39,6249.235,0.54436,0.0366
3939,AP39415847,ASASSN-V J083920.50-654857.1,RRC,0.2231,15.12,3391.625,0.222702,0.1115
3940,654346,ASASSN-V J060214.12+474700.6,RRAB,0.1804,13.6,4428.813,0.736594,0.0216
3941,451630,ASASSN-V J205944.65+201535.1,RRC,0.1947,14.43,4078.08,0.37454,0.0224
3942,516662,ASASSN-V J181944.77-002825.1,RRAB,0.3025,16.3,2897.207,0.48257,0.0379
3943,486347,ASASSN-V J152906.17-454244.6,RRAB,0.1984,15.39,3854.92,0.4343,0.036
3944,510883,ASASSN-V J181025.76-425244.3,RRAB,0.1188,15.2,5419.739,0.62231,0.0274
3945,510174,ASASSN-V J182102.15-431143.4,RRAB,0.0644,15.43,6665.11,0.45034,0.0319
3946,460957,ASASSN-V J165110.43-652437.3,RRAB,0.1344,15.03,5356.08,0.45186,0.0246
3947,474656,ASASSN-V J122615.15-523500.3,RRAB,0.2192,14.03,3771.514,0.70111,0.0173
3948,655771,ASASSN-V J105257.69-830403.3,RRAB,0.1661,16.77,4423.055,0.58211,0.0454
3949,478807,ASASSN-V J231524.42+573058.3,RRC,0.6256,14.15,1526.993,0.22416,0.0132
3950,503241,ASASSN-V J152056.64+871906.1,RRAB,0.1566,16.71,4429.096,0.46313,0.0454
3951,465912,ASASSN-V J162404.46-124346.4,RRC,0.2332,14.46,3328.084,0.28597,0.0245
3952,AP36684517,ASASSN-V J051010.57-565044.0,RRC,1.388,14.13,703.7319,0.334991,0.0149
3953,60856477,ASASSN-V J201539.03-151804.4,RRAB,0.1794,15.58,3587.764,0.472909,0.0823
3954,494621,ASASSN-V J202253.04+014757.2,RRAB,0.2219,15.2,3542.951,0.48926,0.0291
3955,AP55014100,ASASSN-V J134237.74-423546.9,RRC,0.5303,13.77,1753.018,0.257773,0.021
3956,458812,ASASSN-V J190932.02-232014.6,RRAB,0.1323,16.02,4011.391,0.53865,0.0942
3957,453145,ASASSN-V J175133.02+085012.5,RRAB,0.0731,15.71,6152.063,0.49376,0.0411
3958,450893,ASASSN-V J180854.83-524556.7,RRAB,0.0665,15.79,5869.523,0.54112,0.0388
3959,478817,ASASSN-V J101659.10-463303.5,RRAB,0.2097,14.56,3888.113,0.54319,0.0186
3960,41910067,ASASSN-V J095755.49-500031.5,RRC,0.2299,15.4,3637.455,0.226404,0.0401
3961,467335,ASASSN-V J052314.54+213234.1,RRAB,0.323,15.12,2674.918,0.56895,0.0268
3962,514455,ASASSN-V J203420.84+034757.9,RRC,0.2481,13.52,3383.404,0.3987,0.0174
3963,AP36065989,ASASSN-V J045224.02-813827.7,RRC,0.4782,13.84,1951.833,0.357559,0.0129
3964,460106,ASASSN-V J002543.65-503354.0,RRC,0.0725,15.77,6240.427,0.3991,0.0279
3965,449736,ASASSN-V J182754.60-354836.3,RRAB,0.107,15.54,5246.317,0.5065,0.0452
3966,657577,ASASSN-V J173325.45-422811.1,RRAB,0.1124,15.23,7422.446,0.570389,0.0399
3967,502519,ASASSN-V J180008.76+212833.5,RRAB,0.0554,15.93,6866.223,0.58422,0.0295
3968,468376,ASASSN-V J193130.63-660705.3,RRC,0.1352,14.74,5644.642,0.32778,0.0188
3969,AP59564316,ASASSN-V J181734.78-382905.0,RRC,0.1243,14.56,5359.667,0.295194,0.0292
3970,460871,ASASSN-V J180911.55-660254.1,RRAB,0.2009,13.91,4298.23,0.58045,0.02
3971,454492,ASASSN-V J201431.97+020354.8,RRC,0.0696,15.24,6680.509,0.31539,0.0362
3972,AP52272595,ASASSN-V J170106.08-352806.7,RRC,0.8114,15.49,1164.965,0.203095,0.0375
3973,453418,ASASSN-V J074806.67-752521.7,RRAB,0.0719,16.7,5503.022,0.54694,0.0469
3974,483902,ASASSN-V J184526.16-245614.8,RRAB,0.1694,14.95,4228.897,0.41788,0.0433
3975,464985,ASASSN-V J200329.20+094057.2,RRC,0.1505,14.24,4581.341,0.3871,0.0213
3976,521470,ASASSN-V J175958.35-384443.2,RRAB,0.0818,15.11,5270.196,0.52066,0.048
3977,566059,ASASSN-V J175549.60-411201.3,RRAB,0.0433,13.88,10288.15,0.60223,0.0243
3978,503296,ASASSN-V J182409.06+131656.7,RRAB,0.1092,15.49,5541.217,0.56402,0.0324
3979,8646177,ASASSN-V J144140.69+403203.2,RRAB,0.2911,15.74,2945.185,0.628938,0.0373
3980,504957,ASASSN-V J220219.46+630118.7,RRAB,0.1621,14.88,5267.504,0.5393,0.0191
3981,504065,ASASSN-V J192717.26+345851.1,RRAB,0.0565,16.31,7164.75,0.63971,0.0344
3982,494424,ASASSN-V J170023.86-202942.7,RRAB,0.2773,13.88,2965.422,0.49908,0.0357
3983,503700,ASASSN-V J171328.69-062227.7,RRAB,0.2332,15.82,3462.123,0.47047,0.0407
3984,456257,ASASSN-V J070840.61+704020.5,RRAB,0.134,14.45,5835.563,0.62202,0.0176
3985,AP42969486,ASASSN-V J071344.15-532517.3,RRAB,0.6342,15.17,1504.272,0.498963,0.0215
3986,657335,ASASSN-V J171040.11-235253.4,RRAB,0.23,14.43,3741.851,0.635024,0.0318
3987,448011,ASASSN-V J175038.60+160514.0,RRAB,0.1487,14.79,6137.309,0.58171,0.0203
3988,AP54046919,ASASSN-V J132947.48-542534.9,RRAB,17.2648,12.45,57.89345,0.21866,0.0228
3989,53471162,ASASSN-V J160436.32-305432.9,RRAB,1.1335,13.25,849.3201,0.577981,0.0149
3990,AP38260080,ASASSN-V J084956.13-683834.5,RRC,0.2144,16.04,3847.304,0.269866,0.0318
3991,476075,ASASSN-V J124046.92-584920.3,RRAB,0.2523,14.76,3490.979,0.51346,0.0196
3992,AP42496168,ASASSN-V J103226.82-384343.7,RRC,0.1026,15.02,5971.313,0.292495,0.0295
3993,AP15572560,ASASSN-V J215840.02+615259.7,RRC,0.1735,15.72,4420.297,0.332525,0.0279
3994,510877,ASASSN-V J175854.87-412915.7,RRAB,0.0812,14.86,5810.731,0.4744,0.0492
3995,457005,ASASSN-V J214155.40-773302.8,RRAB,0.0593,16.16,6812.96,0.50412,0.0294
3996,494466,ASASSN-V J165359.78-204627.5,RRAB,0.1178,15.76,5527.584,0.64187,0.0494
3997,493707,ASASSN-V J184705.86-170820.6,RRC,0.5114,13.1,1849.524,0.3163,0.0165
3998,490593,ASASSN-V J163351.04-172211.3,RRAB,0.1923,15.2,3654.092,0.478,0.0296
3999,483636,ASASSN-V J165829.99-275759.6,RRAB,0.1266,14.61,7762.781,0.60342,0.0366
4000,565415,ASASSN-V J163445.68-622428.0,RRAB,0.0791,14.33,8318.415,0.61244,0.0264
4001,51108700,ASASSN-V J164055.71-561655.3,RRC,0.2102,13.96,3953.475,0.363283,0.0195
4002,AP50811455,ASASSN-V J171326.73-562424.8,RRC,0.1895,14.83,4170.604,0.321126,0.026
4003,655117,ASASSN-V J022040.96-812609.7,RRAB,0.1047,16.37,5987.52,0.589327,0.0379
4004,493338,ASASSN-V J185208.63-230716.8,RRAB,0.0687,15.39,6072.098,0.52989,0.0458
4005,59647181,ASASSN-V J190137.96-361057.5,RRAB,0.26,14.96,3305.464,0.575715,0.0698
4006,464812,ASASSN-V J053638.95+273158.0,RRC,0.5423,13.64,1704.101,0.32358,0.0162
4007,449159,ASASSN-V J193455.75+402550.8,RRAB,0.1473,14.51,5693.728,0.57689,0.018
4008,60583091,ASASSN-V J201726.76-283317.5,RRAB,0.2216,16.19,4560.142,0.48677,0.1065
4009,AP53312962,ASASSN-V J164200.45-302848.5,RRC,0.4065,14.64,2230.254,0.331652,0.0365
4010,450556,ASASSN-V J184614.72-435538.5,RRAB,0.0871,14.62,6406.56,0.66926,0.0266
4011,AP49638734,ASASSN-V J152218.63-614141.6,RRC,0.8788,13.31,1091.215,0.205599,0.1108
4012,464010,ASASSN-V J181810.94-562706.9,RRC,0.1101,14.05,5601.084,0.3025,0.0195
4013,455168,ASASSN-V J201109.02-634234.8,RRAB,0.1804,14.66,4393.618,0.58697,0.0207
4014,AP54770462,ASASSN-V J143744.94-465819.5,RRC,0.1701,14.31,4661.317,0.234459,0.0286
4015,561082,ASASSN-V J062655.34+165509.2,RRAB,0.177,15.48,4371.984,0.49828,0.0294
4016,59165077,ASASSN-V J182208.04-481333.4,RRAB,0.1676,14.1,4499.095,0.5379,0.0259
4017,510843,ASASSN-V J180649.01-414058.6,RRAB,0.1054,15.26,5834.675,0.51674,0.0362
4018,515525,ASASSN-V J185137.19-134207.8,RRAB,0.2944,14.33,2946.512,0.50551,0.0223
4019,461741,ASASSN-V J200758.44-050028.9,RRAB,0.1609,15.76,4212.593,0.50347,0.0431
4020,AP36200823,ASASSN-V J052900.08-744056.4,RRC,0.4052,14.21,2280.621,0.308067,0.0127
4021,AP43528713,ASASSN-V J074118.42-461353.6,RRC,0.2833,13.89,3251.003,0.181267,0.0126
4022,653876,ASASSN-V J185451.82+515254.2,RRC,0.1179,14.74,5591.736,0.335671,0.0179
4023,AP38098272,ASASSN-V J084005.25-791932.7,RRD,0.4403,16.87,2171.216,0.53801,0.0519
4024,449246,ASASSN-V J173531.51+001039.0,RRAB,0.0529,15.88,6606.244,0.55666,0.0502
4025,488548,ASASSN-V J171901.54-524508.1,RRAB,0.1525,14.41,5637.199,0.48566,0.0236
4026,462065,ASASSN-V J160906.99-020923.6,RRC,0.1407,14.45,4566.372,0.31807,0.0244
4027,457067,ASASSN-V J045947.94+755746.3,RRAB,0.075,16.22,5980.287,0.47611,0.0401
4028,450006,ASASSN-V J183202.53-382626.2,RRAB,0.0859,15.31,6636.618,0.44775,0.0345
4029,479466,ASASSN-V J234636.92+481955.0,RRAB,0.335,13.2,2799.332,0.62403,0.0132
4030,480108,ASASSN-V J172029.20-052459.0,RRC,0.2691,14.98,3121.183,0.28085,0.025
4031,454431,ASASSN-V J201257.97+002438.7,RRC,0.2237,13.92,3558.809,0.37298,0.0198
4032,469496,ASASSN-V J130722.95-832153.9,RRAB,0.0589,15.35,9331.127,0.57806,0.027
4033,35776335,ASASSN-V J174101.17+235150.6,RRAB,1.276,15.15,764.713,0.477638,0.0258
4034,485804,ASASSN-V J165639.02-285708.9,RRAB,0.1694,15.28,4289.896,0.60732,0.033
4035,456110,ASASSN-V J220925.00+125228.3,RRC,0.0944,14.57,5850.963,0.30237,0.0243
4036,504013,ASASSN-V J194342.11-502519.4,RRAB,0.0783,14.38,6366.587,0.51554,0.0385
4037,453367,ASASSN-V J175559.11+141416.5,RRAB,0.2033,14.35,3826.734,0.50144,0.0206
4038,480622,ASASSN-V J082602.25-301434.7,RRAB,0.1756,14.43,4491.011,0.5517,0.0201
4039,AP39567062,ASASSN-V J080441.24-615810.0,RRC,0.5799,13.57,1634.141,0.424607,0.0112
4040,AP59162051,ASASSN-V J181448.93-491118.6,RRAB,0.1198,14.94,6699.62,0.713475,0.0275
4041,490155,ASASSN-V J204205.24-195057.8,RRAB,0.0734,14.55,7143.085,0.61529,0.0426
4042,AP38840919,ASASSN-V J091315.46-675605.6,RRC,0.7236,12.44,1335.195,0.531742,0.0115
4043,60455385,ASASSN-V J221217.07-205702.0,RRD,0.3353,15.31,2648.582,0.501463,0.0411
4044,455807,ASASSN-V J184040.82-714311.2,RRAB,0.1666,14.85,4399.881,0.50096,0.0235
4045,26284523,ASASSN-V J110201.48-255145.1,RRAB,3.1189,14.31,316.2095,0.540007,0.0187
4046,AP38345542,ASASSN-V J104120.12-735538.6,RRAB,0.5988,15.09,1570.558,0.589143,0.0223
4047,489654,ASASSN-V J180642.20-425449.4,RRAB,0.0943,14.71,6125.346,0.5537,0.0346
4048,AP39302728,ASASSN-V J061224.19-753916.9,RRC,0.5126,14.18,1832.777,0.237656,0.0131
4049,561581,ASASSN-V J201745.67-821454.3,RRAB,0.0602,16.4,10668.88,0.54833,0.0347
4050,506767,ASASSN-V J130505.18-531103.9,RRAB,0.1432,14.38,4385.375,0.58648,0.0391
4051,AP59300200,ASASSN-V J184753.45-431840.7,RRC,0.1728,14.11,4622.762,0.30066,0.0195
4052,455527,ASASSN-V J161415.97-313232.5,RRAB,0.0854,14.6,5457.703,0.65241,0.0281
4053,469491,ASASSN-V J185639.09-240059.7,RRAB,0.069,15.38,6118.189,0.43142,0.0476
4054,AP42379059,ASASSN-V J095100.55-380836.6,RRC,0.3235,14.19,2764.501,0.292026,0.0142
4055,470075,ASASSN-V J203816.52+663059.3,RRAB,0.1211,15.42,6892.908,0.55679,0.0221
4056,452325,ASASSN-V J192606.31+592439.9,RRAB,0.0749,15.51,8940.53,0.48523,0.0268
4057,455832,ASASSN-V J183441.80-684409.0,RRAB,0.0432,14.9,8782.039,0.67269,0.0327
4058,561948,ASASSN-V J174703.83-392056.6,RRAB,0.0723,14.96,5989.061,0.50092,0.0386
4059,AP53421716,ASASSN-V J160713.37-353223.0,RRC,0.4573,15.26,1790.221,0.191106,0.1018
4060,455376,ASASSN-V J161839.85-301733.2,RRAB,0.1271,16.16,4539.113,0.45011,0.0554
4061,AP9120049,ASASSN-V J131550.76+692949.3,RRC,0.859,12.22,1145.081,0.407811,0.0151
4062,AP48879284,ASASSN-V J133610.55-660136.7,RRC,1.8293,15.26,1834.49,0.208473,1.204
4063,493671,ASASSN-V J184532.77-225650.7,RRAB,0.2732,14.49,3132.452,0.47511,0.0407
4064,28857525,ASASSN-V J184502.59-182954.6,RRAB,0.1038,14.48,5680.462,0.708913,0.04
4065,488587,ASASSN-V J160213.57-582230.7,RRAB,0.2129,15.3,3710.027,0.59263,0.0311
4066,654386,ASASSN-V J220234.08+284148.1,RRAB,0.0832,14.86,8014.724,0.649858,0.0246
4067,AP41115064,ASASSN-V J103916.23-530655.4,RRC,0.6362,13.83,1507.247,0.2115,0.0391
4068,AP39464637,ASASSN-V J081748.31-633002.8,RRC,0.3775,15.34,2393.22,0.366191,0.0239
4069,490509,ASASSN-V J153126.18-391642.2,RRAB,0.2473,13.95,3584.215,0.64606,0.0182
4070,461318,ASASSN-V J171820.97-032001.6,RRAB,0.263,16.26,3274.479,0.57719,0.0337
4071,466083,ASASSN-V J164606.51-092846.1,RRAB,0.1183,16.26,7944.728,0.61057,0.0457
4072,450047,ASASSN-V J182031.41-383034.8,RRAB,0.1097,14.49,5383.394,0.73539,0.033
4073,493445,ASASSN-V J183352.09-222902.1,RRAB,0.2529,14.74,5024.826,0.404021,0.2005
4074,522827,ASASSN-V J101353.51-481337.1,RRAB,0.1181,15.21,5699.659,0.60341,0.0222
4075,514819,ASASSN-V J182659.10+141835.9,RRAB,0.1001,15.85,4808.83,0.44876,0.0513
4076,449855,ASASSN-V J182849.53-370152.9,RRAB,0.1649,14.39,4504.67,0.48388,0.0325
4077,AP51624160,ASASSN-V J174253.97-490202.9,RRC,0.1339,14.8,5135.4,0.255189,0.0327
4078,AP51093830,ASASSN-V J163818.72-573022.4,RRC,0.1773,15.01,5668.109,0.238665,0.1076
4079,491084,ASASSN-V J164801.40-165240.1,RRD,0.0907,16.25,6587.871,0.460251,0.0462
4080,60117669,ASASSN-V J193245.07-263005.4,RRD,0.5822,13.61,1271.093,0.516908,0.1726
4081,459725,ASASSN-V J181436.94+130041.7,RRAB,0.0672,15.18,6299.738,0.4125,0.0361
4082,43580586,ASASSN-V J080717.96-423606.6,RRAB,0.6567,14.48,1439.615,0.473785,0.0156
4083,476378,ASASSN-V J174910.96-130846.4,RRAB,0.1729,16.46,4317.757,0.48409,0.0418
4084,467122,ASASSN-V J213618.03-593144.2,RRC,0.1025,14.99,5880.74,0.35583,0.0226
4085,AP38115658,ASASSN-V J061259.19-803807.3,RRC,0.0753,15.51,6753.417,0.347386,0.023
4086,467283,ASASSN-V J190316.32-341337.4,RRAB,0.1585,15.02,4938.079,0.53784,0.0329
4087,480714,ASASSN-V J022841.76+585751.3,RRC,0.3636,15.03,2473.334,0.323281,0.0225
4088,467781,ASASSN-V J061818.63+150738.6,RRAB,0.5318,13.64,1733.739,0.5554,0.0169
4089,448614,ASASSN-V J191147.62+375216.7,RRAB,0.089,14.83,7956.637,0.66103,0.0164
4090,505358,ASASSN-V J190501.30-121417.7,RRAB,0.1184,16.24,4801.289,0.61165,0.0409
4091,AP49489202,ASASSN-V J133205.49-590855.1,RRC,0.4226,14.07,4567.92,0.242106,0.2358
4092,52999973,ASASSN-V J153412.90-350222.4,RRAB,0.5599,15.04,1626.07,0.560822,0.0371
4093,AP47361501,ASASSN-V J135444.49-810907.7,RRC,0.1099,15.66,5996.527,0.368858,0.0285
