index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
915,460614,ASASSN-V J115538.66-415759.1,RRC,0.1001,15.65,5953.364,0.36975,0.0332
916,461946,ASASSN-V J200925.09-021744.4,RRC,0.2067,14.4,3945.078,0.28378,0.0195
917,510810,ASASSN-V J175633.87-401519.9,RRC,0.2556,14.32,3360.481,0.42977,0.0232
918,503062,ASASSN-V J215107.13-614835.2,RRC,0.1332,14.35,4853.501,0.29709,0.019
919,AP38961659,ASASSN-V J103405.03-625621.7,RRC,0.4243,13.82,2163.322,0.419718,0.0118
920,AP48323223,ASASSN-V J162448.93-605714.4,RRC,0.8621,12.92,1121.256,0.27325,0.0145
921,AP59184008,ASASSN-V J181141.05-471521.6,RRC,0.8691,12.1,1095.337,0.381738,0.0135
922,508644,ASASSN-V J165712.08-321623.4,RRC,0.1592,14.76,4410.356,0.249645,0.0372
923,493089,ASASSN-V J185029.25-231134.2,RRC,0.2546,14.19,3310.152,0.36808,0.0218
924,AP52204973,ASASSN-V J170931.91-374448.3,RRC,0.6796,15.45,1398.686,0.232404,0.0985
925,AP52328316,ASASSN-V J155312.23-522335.5,RRC,0.8194,16.31,1175.372,0.181507,0.0434
926,AP48532060,ASASSN-V J131348.10-740523.8,RRC,0.1145,16.09,3614.214,0.212357,0.0849
927,AP39849483,ASASSN-V J093345.57-592633.4,RRC,0.6679,13.52,1352.782,0.301158,0.129
928,487900,ASASSN-V J191104.14-182150.2,RRC,0.1467,14.37,4632.133,0.37142,0.0277
929,520605,ASASSN-V J202955.72+142515.9,RRC,0.1602,14.13,4457.507,0.35942,0.0236
930,AP60075575,ASASSN-V J190345.49-265616.0,RRC,0.1632,14.71,4721.695,0.283478,0.0446
931,AP51791304,ASASSN-V J171509.99-425706.4,RRC,1.1622,11.72,831.3041,0.488549,0.0147
932,AP59394551,ASASSN-V J181856.19-442645.7,RRC,0.1924,13.82,4032.996,0.26513,0.018
933,AP54752508,ASASSN-V J141228.98-441954.3,RRC,0.2508,13.89,3361.641,0.253109,0.0234
934,487936,ASASSN-V J192154.99-191634.1,RRC,0.136,14.44,5234.82,0.29128,0.0246
935,AP42974734,ASASSN-V J073040.77-533407.4,RRC,0.9218,11.91,1039.263,0.379466,0.0284
936,503060,ASASSN-V J220521.24-615617.1,RRC,0.2556,13.64,3289.612,0.27569,0.0138
937,653854,ASASSN-V J064555.63-680322.7,RRC,0.096,15.37,6496.764,0.337508,0.0227
938,32896311,ASASSN-V J194122.96+125348.7,RRC,0.8472,12.86,1137.075,0.233161,0.0139
939,455859,ASASSN-V J184550.85-611241.4,RRC,0.2741,13.31,3165.829,0.3277,0.0155
940,AP49726395,ASASSN-V J143913.48-614136.7,RRC,0.3125,15.99,2806.076,0.374246,0.0283
941,49679344,ASASSN-V J151032.03-604240.9,RRC,0.4189,14.99,2238.902,0.279317,0.0314
942,561736,ASASSN-V J204834.23+294504.4,RRC,0.236,14.3,3658.069,0.23035,0.0166
943,AP53423234,ASASSN-V J160758.09-345249.1,RRC,0.1408,15.27,5014.15,0.299333,0.0369
944,AP7213588,ASASSN-V J114523.31+712642.1,RRC,0.1177,15.08,6132.718,0.353902,0.0217
945,AP39774370,ASASSN-V J083943.24-600527.3,RRC,0.2746,15.33,3157.724,0.399316,0.0215
946,464633,ASASSN-V J200852.03-195957.3,RRC,0.1539,14.27,4371.058,0.34229,0.0231
947,AP22300841,ASASSN-V J064748.52+062234.8,RRC,0.1389,15.17,5258.695,0.184997,0.0333
948,AP25472225,ASASSN-V J060337.65+273511.1,RRC,0.1747,13.27,4380.595,0.251583,0.0177
949,561610,ASASSN-V J183703.49-641006.2,RRC,0.1992,14.65,4003.271,0.35309,0.021
950,AP43076212,ASASSN-V J063207.65-521450.1,RRC,0.6243,13.4,1523.994,0.241835,0.0109
951,28725077,ASASSN-V J181236.49-214121.7,RRC,0.9023,12.7,1059.237,0.311694,0.0163
952,AP38146171,ASASSN-V J075916.80-730640.8,RRC,0.7759,13.31,1237.183,0.366167,0.0099
953,AP59714842,ASASSN-V J183524.53-345936.0,RRC,0.7498,14.68,2744.366,0.269467,0.286
954,AP19135400,ASASSN-V J062940.84-150239.7,RRC,0.1649,14.52,4973.569,0.36105,0.0222
955,466570,ASASSN-V J200940.92-483356.8,RRC,0.1487,14.65,4727.853,0.29554,0.0238
956,AP50787310,ASASSN-V J171749.43-585953.8,RRC,0.0962,15.04,6117.861,0.327659,0.0246
957,514712,ASASSN-V J094836.59-755432.1,RRC,0.2339,14.06,3549.042,0.31519,0.0128
958,AP57240468,ASASSN-V J204007.50-732243.5,RRC,0.0452,15.7,6442.443,0.263743,0.03
959,39071955,ASASSN-V J102646.03-612832.3,RRC,0.3775,14.44,5745.209,0.398966,0.338
960,AP40047868,ASASSN-V J082230.36-585229.2,RRC,0.9995,12.92,980.1937,0.218336,0.0129
961,560551,ASASSN-V J195642.02-153401.1,RRC,0.1464,15.1,4977.341,0.33306,0.0288
962,AP59549618,ASASSN-V J182245.30-383831.1,RRC,0.1173,14.92,6062.125,0.307305,0.0288
963,13445674,ASASSN-V J224716.71+565900.7,RRC,0.2705,12.93,3362.433,0.363703,0.0147
964,AP57454588,ASASSN-V J181935.47-724306.6,RRC,0.1373,14.82,4764.365,0.372391,0.0212
965,AP49354013,ASASSN-V J132834.24-635856.4,RRC,0.1851,12.77,5420.313,0.253693,0.1851
966,AP56441685,ASASSN-V J160707.54-235421.4,RRC,0.159,14.4,5359.427,0.189948,0.0281
967,AP40626716,ASASSN-V J110432.24-575120.8,RRC,0.471,13.29,2107.746,0.253298,0.0158
968,AP35777480,ASASSN-V J174610.62+244855.8,RRC,0.325,14.3,2650.453,0.201713,0.0758
969,32809411,ASASSN-V J185346.17+110459.4,RRC,0.4256,14.36,2156.061,0.272873,0.0216
970,AP27995096,ASASSN-V J173205.89-295558.6,RRC,0.4846,13.27,1983.038,0.295951,0.0179
971,AP50594118,ASASSN-V J150455.86-452041.7,RRC,0.1343,15.52,5309.647,0.195513,0.0438
972,AP40068676,ASASSN-V J082222.63-565510.8,RRC,0.548,13.61,1717.145,0.389642,0.0113
973,461192,ASASSN-V J195837.65-074604.8,RRC,0.1775,14.73,4509.138,0.31104,0.0279
974,AP59562131,ASASSN-V J181952.49-381310.1,RRC,0.1018,15.34,5635.72,0.31824,0.0376
975,453487,ASASSN-V J084458.84-785825.3,RRC,0.1335,14.98,5406.498,0.29944,0.0205
976,AP53529835,ASASSN-V J154731.57-301344.9,RRC,0.1777,14.23,4270.167,0.460524,0.0341
977,469656,ASASSN-V J142831.91-021701.0,RRC,0.2285,13.47,3678.07,0.3279,0.0163
978,AP48906698,ASASSN-V J142012.07-651959.5,RRC,0.6464,14.15,1459.99,0.369833,0.0261
979,AP43022890,ASASSN-V J062752.16-555436.4,RRC,0.5896,12.93,1634.319,0.43016,0.0122
980,AP38507368,ASASSN-V J115450.72-684042.2,RRC,0.3429,14.61,2633.186,0.387145,0.0158
981,AP38292937,ASASSN-V J112528.70-743917.7,RRC,0.1566,14.34,4944.89,0.305395,0.0214
982,451669,ASASSN-V J080459.01-770435.4,RRC,0.1639,14.32,4886.068,0.35687,0.0138
983,AP48172709,ASASSN-V J151822.06-660818.6,RRC,0.3319,13.14,2652.007,0.345881,0.0142
984,460298,ASASSN-V J194522.61-145033.7,RRC,0.1545,14.79,4572.811,0.37808,0.0266
985,459661,ASASSN-V J164933.43-220141.3,RRC,0.3459,14.48,2550.961,0.29415,0.0207
986,AP27843977,ASASSN-V J182503.24-325619.8,RRC,0.2913,14.62,2962.951,0.327412,0.0402
987,518576,ASASSN-V J172431.88-164229.2,RRC,0.1572,15.56,4352.511,0.37226,0.0319
988,49979491,ASASSN-V J153258.27-531401.2,RRC,0.6057,13.24,1621.314,0.21748,0.0149
989,AP47368316,ASASSN-V J120445.24-812719.0,RRC,0.1147,15.1,5374.883,0.359245,0.021
990,457044,ASASSN-V J192245.66-282920.0,RRC,0.2087,14.45,3845.516,0.32043,0.0376
991,50468934,ASASSN-V J151832.93-464710.1,RRC,0.3458,13.87,2547.925,0.231918,0.0173
992,51951348,ASASSN-V J173838.61-402740.4,RRC,0.7393,12.87,1481.366,0.220931,0.48
993,AP47761916,ASASSN-V J164543.02-742734.0,RRC,0.0976,15.6,6571.238,0.255189,0.0284
994,AP39344922,ASASSN-V J071236.49-710148.4,RRC,0.6298,13.62,1506.591,0.271841,0.0102
995,487422,ASASSN-V J152930.00-654918.9,RRC,0.1557,14.63,4881.447,0.28261,0.0173
996,AP53290161,ASASSN-V J170028.90-284817.5,RRC,0.5248,13.96,1760.016,0.306696,0.0205
997,AP39445583,ASASSN-V J081924.74-655739.5,RRC,0.3377,13.28,2692.477,0.262762,0.0115
998,654730,ASASSN-V J054044.12-502727.1,RRC,0.1236,14.98,5131.91,0.327075,0.017
999,451068,ASASSN-V J182326.10+155816.3,RRC,0.2864,13.95,3073.014,0.2829,0.0216
1000,488798,ASASSN-V J150345.51-660024.0,RRC,0.3448,13.88,2569.185,0.39325,0.0153
1001,502429,ASASSN-V J184803.75+311615.4,RRC,0.1816,14.33,4559.261,0.33138,0.0146
1002,AP47737714,ASASSN-V J174604.95-725820.7,RRC,0.0966,15.58,6490.634,0.384626,0.026
1003,450740,ASASSN-V J105254.77-450626.7,RRC,0.0757,15.87,6486.158,0.36023,0.0309
1004,AP42166604,ASASSN-V J095456.21-430158.7,RRC,0.3621,13.6,2470.042,0.306358,0.014
1005,AP41061768,ASASSN-V J105058.05-554023.4,RRC,0.3912,13.02,2387.936,0.422834,0.0134
1006,AP36212622,ASASSN-V J055944.00-731228.0,RRC,2.0289,15.76,486.4567,0.429538,0.0289
1007,AP40634914,ASASSN-V J110303.08-571205.8,RRC,0.1493,13.52,5359.431,0.30134,0.0121
1008,479851,ASASSN-V J130739.95-541155.5,RRC,0.1206,15.51,5212.616,0.31028,0.0307
1009,AP38497752,ASASSN-V J113212.60-674545.1,RRC,0.9767,14.12,988.7891,0.200411,0.0191
1010,31379764,ASASSN-V J201257.99+002438.4,RRC,0.2237,13.89,3558.809,0.372981,0.0198
1011,AP41074427,ASASSN-V J105403.05-550552.3,RRC,0.3161,14.62,2832.495,0.374312,0.0184
1012,503076,ASASSN-V J192650.35-604536.6,RRC,0.1636,14.48,4335.313,0.28263,0.0215
1013,448514,ASASSN-V J213526.43+172601.8,RRC,0.3129,12.94,2828.209,0.28217,0.0193
1014,J182954.01-413211.4,ASASSN-V J182954.01-413211.4,RRC,0.1986,14.68,4089.392,0.270123,0.0292
1015,AP54580776,ASASSN-V J140853.52-500538.9,RRC,0.4987,13.54,1842.639,0.201187,0.0425
1016,46552652,ASASSN-V J073846.30-193140.8,RRC,1.1003,12.97,900.1079,0.214948,0.0321
1017,AP51578875,ASASSN-V J173328.17-495458.5,RRC,1.2845,11.78,747.7539,0.282727,0.0251
1018,AP19644238,ASASSN-V J060638.72-064154.4,RRC,1.1684,11.1,837.9459,0.332829,0.0132
1019,AP53368241,ASASSN-V J165338.12-284027.0,RRC,0.3835,14.93,2330.155,0.29858,0.0314
1020,J183236.93-414600.7,ASASSN-V J183236.93-414600.7,RRC,0.1301,14.03,5904.211,0.184375,0.0179
1021,517111,ASASSN-V J074623.66-363650.6,RRC,0.2909,14.28,2998.209,0.28169,0.0165
1022,AP9272985,ASASSN-V J205212.03+015826.8,RRC,0.3174,14.3,2768.123,0.395499,0.0222
1023,654539,ASASSN-V J201751.87-543256.6,RRC,0.1159,14.83,5715.456,0.264639,0.0267
1024,452821,ASASSN-V J203818.87+561111.4,RRC,0.3847,13.79,2426.086,0.38603,0.0115
1025,AP48699428,ASASSN-V J140400.72-712317.3,RRC,0.1357,15,5281.024,0.273221,0.0247
1026,48684999,ASASSN-V J132257.09-682435.2,RRC,0.114,14.82,3562.274,0.22229,0.1047
1027,521426,ASASSN-V J182604.41-343309.8,RRC,0.2131,13.97,3770.132,0.38718,0.0176
1028,464855,ASASSN-V J214153.63-321043.3,RRC,0.2166,14.38,3618.896,0.31358,0.0266
1029,486207,ASASSN-V J150928.32-442445.4,RRC,0.2421,14.4,3450.636,0.34896,0.0239
1030,AP57370455,ASASSN-V J222823.30-651147.5,RRC,0.5132,13.49,1810.748,0.194538,0.013
1031,AP39415847,ASASSN-V J083920.50-654857.1,RRC,0.2231,15.12,3391.625,0.222702,0.1115
1032,451630,ASASSN-V J205944.65+201535.1,RRC,0.1947,14.43,4078.08,0.37454,0.0224
1033,478807,ASASSN-V J231524.42+573058.3,RRC,0.6256,14.15,1526.993,0.22416,0.0132
1034,465912,ASASSN-V J162404.46-124346.4,RRC,0.2332,14.46,3328.084,0.28597,0.0245
1035,AP36684517,ASASSN-V J051010.57-565044.0,RRC,1.388,14.13,703.7319,0.334991,0.0149
1036,AP55014100,ASASSN-V J134237.74-423546.9,RRC,0.5303,13.77,1753.018,0.257773,0.021
1037,41910067,ASASSN-V J095755.49-500031.5,RRC,0.2299,15.4,3637.455,0.226404,0.0401
1038,514455,ASASSN-V J203420.84+034757.9,RRC,0.2481,13.52,3383.404,0.3987,0.0174
1039,AP36065989,ASASSN-V J045224.02-813827.7,RRC,0.4782,13.84,1951.833,0.357559,0.0129
1040,460106,ASASSN-V J002543.65-503354.0,RRC,0.0725,15.77,6240.427,0.3991,0.0279
1041,468376,ASASSN-V J193130.63-660705.3,RRC,0.1352,14.74,5644.642,0.32778,0.0188
1042,AP59564316,ASASSN-V J181734.78-382905.0,RRC,0.1243,14.56,5359.667,0.295194,0.0292
1043,454492,ASASSN-V J201431.97+020354.8,RRC,0.0696,15.24,6680.509,0.31539,0.0362
1044,AP52272595,ASASSN-V J170106.08-352806.7,RRC,0.8114,15.49,1164.965,0.203095,0.0375
1045,464985,ASASSN-V J200329.20+094057.2,RRC,0.1505,14.24,4581.341,0.3871,0.0213
1046,AP38260080,ASASSN-V J084956.13-683834.5,RRC,0.2144,16.04,3847.304,0.269866,0.0318
1047,AP42496168,ASASSN-V J103226.82-384343.7,RRC,0.1026,15.02,5971.313,0.292495,0.0295
1048,AP15572560,ASASSN-V J215840.02+615259.7,RRC,0.1735,15.72,4420.297,0.332525,0.0279
1049,493707,ASASSN-V J184705.86-170820.6,RRC,0.5114,13.1,1849.524,0.3163,0.0165
1050,51108700,ASASSN-V J164055.71-561655.3,RRC,0.2102,13.96,3953.475,0.363283,0.0195
1051,AP50811455,ASASSN-V J171326.73-562424.8,RRC,0.1895,14.83,4170.604,0.321126,0.026
1052,464812,ASASSN-V J053638.95+273158.0,RRC,0.5423,13.64,1704.101,0.32358,0.0162
1053,AP53312962,ASASSN-V J164200.45-302848.5,RRC,0.4065,14.64,2230.254,0.331652,0.0365
1054,AP49638734,ASASSN-V J152218.63-614141.6,RRC,0.8788,13.31,1091.215,0.205599,0.1108
1055,464010,ASASSN-V J181810.94-562706.9,RRC,0.1101,14.05,5601.084,0.3025,0.0195
1056,AP54770462,ASASSN-V J143744.94-465819.5,RRC,0.1701,14.31,4661.317,0.234459,0.0286
1057,AP36200823,ASASSN-V J052900.08-744056.4,RRC,0.4052,14.21,2280.621,0.308067,0.0127
1058,AP43528713,ASASSN-V J074118.42-461353.6,RRC,0.2833,13.89,3251.003,0.181267,0.0126
1059,653876,ASASSN-V J185451.82+515254.2,RRC,0.1179,14.74,5591.736,0.335671,0.0179
1060,462065,ASASSN-V J160906.99-020923.6,RRC,0.1407,14.45,4566.372,0.31807,0.0244
1061,480108,ASASSN-V J172029.20-052459.0,RRC,0.2691,14.98,3121.183,0.28085,0.025
1062,454431,ASASSN-V J201257.97+002438.7,RRC,0.2237,13.92,3558.809,0.37298,0.0198
1063,456110,ASASSN-V J220925.00+125228.3,RRC,0.0944,14.57,5850.963,0.30237,0.0243
1064,AP39567062,ASASSN-V J080441.24-615810.0,RRC,0.5799,13.57,1634.141,0.424607,0.0112
1065,AP38840919,ASASSN-V J091315.46-675605.6,RRC,0.7236,12.44,1335.195,0.531742,0.0115
1066,AP39302728,ASASSN-V J061224.19-753916.9,RRC,0.5126,14.18,1832.777,0.237656,0.0131
1067,AP59300200,ASASSN-V J184753.45-431840.7,RRC,0.1728,14.11,4622.762,0.30066,0.0195
1068,AP42379059,ASASSN-V J095100.55-380836.6,RRC,0.3235,14.19,2764.501,0.292026,0.0142
1069,AP53421716,ASASSN-V J160713.37-353223.0,RRC,0.4573,15.26,1790.221,0.191106,0.1018
1070,AP9120049,ASASSN-V J131550.76+692949.3,RRC,0.859,12.22,1145.081,0.407811,0.0151
1071,AP48879284,ASASSN-V J133610.55-660136.7,RRC,1.8293,15.26,1834.49,0.208473,1.204
1072,AP41115064,ASASSN-V J103916.23-530655.4,RRC,0.6362,13.83,1507.247,0.2115,0.0391
1073,AP39464637,ASASSN-V J081748.31-633002.8,RRC,0.3775,15.34,2393.22,0.366191,0.0239
1074,AP51624160,ASASSN-V J174253.97-490202.9,RRC,0.1339,14.8,5135.4,0.255189,0.0327
1075,AP51093830,ASASSN-V J163818.72-573022.4,RRC,0.1773,15.01,5668.109,0.238665,0.1076
1076,467122,ASASSN-V J213618.03-593144.2,RRC,0.1025,14.99,5880.74,0.35583,0.0226
1077,AP38115658,ASASSN-V J061259.19-803807.3,RRC,0.0753,15.51,6753.417,0.347386,0.023
1078,480714,ASASSN-V J022841.76+585751.3,RRC,0.3636,15.03,2473.334,0.323281,0.0225
1079,AP49489202,ASASSN-V J133205.49-590855.1,RRC,0.4226,14.07,4567.92,0.242106,0.2358
1080,AP47361501,ASASSN-V J135444.49-810907.7,RRC,0.1099,15.66,5996.527,0.368858,0.0285
1081,559675,ASASSN-V J184033.31+260448.2,RRC,0.1667,14.64,4670.292,0.37181,0.0179
1082,AP55188672,ASASSN-V J122001.26-520348.9,RRC,0.6396,13.79,1476.846,0.208741,0.0188
1083,657891,ASASSN-V J171130.42-615156.1,RRC,0.1468,14.49,5190.279,0.276792,0.0211
1084,448783,ASASSN-V J182823.94+371157.5,RRC,0.113,14.65,6389.879,0.31966,0.0183
1085,AP51278597,ASASSN-V J160838.49-524101.6,RRC,1.928,13.68,3616.538,0.20466,0.6121
1086,AP54016572,ASASSN-V J132654.24-584055.4,RRC,1.07,13.36,898.895,0.207156,0.0149
1087,566289,ASASSN-V J140112.05-742417.3,RRC,0.1227,14.63,5791.515,0.3666,0.0199
1088,AP29250879,ASASSN-V J171048.10-222154.2,RRC,0.4011,14.84,5022.727,0.221458,0.2966
1089,AP48178151,ASASSN-V J150346.89-660416.2,RRC,2.6025,14.46,644.9427,0.249917,0.6509
1090,AP38128345,ASASSN-V J074020.84-773441.4,RRC,4.5856,15.53,215.8444,0.683604,0.0509
1091,AP55458718,ASASSN-V J121229.65-460054.1,RRC,0.0707,15.37,5447.341,0.31177,0.0301
1092,462153,ASASSN-V J151343.42-204711.4,RRC,0.1447,14.85,4624.267,0.41057,0.0321
1093,453870,ASASSN-V J172638.20+070733.3,RRC,0.1343,15.03,5749.406,0.31587,0.0251
1094,655016,ASASSN-V J052633.24-811950.0,RRC,0.1408,15.44,4806.636,0.324181,0.0219
1095,AP58492792,ASASSN-V J192534.10-583024.9,RRC,0.1363,14.64,5504.758,0.372976,0.0288
1096,AP40190575,ASASSN-V J083532.68-504647.9,RRC,0.6021,13.69,1202.344,0.194441,0.304
1097,AP57512407,ASASSN-V J195623.38-681538.5,RRC,0.5319,13.69,1742.154,0.267899,0.0135
1098,30935685,ASASSN-V J190200.43-073224.3,RRC,0.4443,14.07,2083.993,0.399652,0.0207
1099,AP28319660,ASASSN-V J183333.64-262328.2,RRC,0.1842,14.51,4866.595,0.221401,0.0473
1100,AP39311846,ASASSN-V J071511.14-731948.4,RRC,0.2469,13.61,3267.828,0.452476,0.0118
1101,AP59230138,ASASSN-V J184359.54-432328.2,RRC,0.1046,14.68,6060.718,0.255794,0.0277
1102,51234731,ASASSN-V J162251.27-565948.8,RRC,0.1934,14.54,4272.674,0.317003,0.0245
1103,AP60128049,ASASSN-V J193839.78-260546.3,RRC,0.175,14.43,4233.507,0.368213,0.0217
1104,AP13788957,ASASSN-V J191725.35+320200.3,RRC,0.4296,14.39,2192.804,0.362522,0.0158
1105,459133,ASASSN-V J201042.19-132740.3,RRC,0.1813,14.05,4132.524,0.35199,0.0198
1106,AP39390655,ASASSN-V J083105.40-684018.4,RRC,0.1648,14.51,4749.279,0.262122,0.0169
1107,463353,ASASSN-V J165203.47-045336.4,RRC,0.1967,14.36,4120.651,0.30104,0.0181
1108,461402,ASASSN-V J181640.00-504117.2,RRC,0.3736,12.73,2433.576,0.29006,0.0203
1109,509394,ASASSN-V J142616.60-732440.0,RRC,0.2701,13.55,3258.664,0.33177,0.0133
1110,AP59658494,ASASSN-V J185343.68-355914.2,RRC,0.7091,13.85,3065.703,0.282538,0.3407
1111,AP60064770,ASASSN-V J191343.06-271038.7,RRC,0.7605,12.68,1250.344,0.290875,0.0184
1112,AP48825455,ASASSN-V J143741.84-642433.3,RRC,0.6894,15.21,1461.352,0.366533,0.1076
1113,AP59508273,ASASSN-V J180543.85-421113.4,RRC,0.1696,14.07,4433.833,0.315912,0.0253
1114,AP58576256,ASASSN-V J182159.11-573857.3,RRC,0.0796,15.83,6693.577,0.372091,0.0473
1115,465064,ASASSN-V J164601.46-061326.2,RRC,0.1785,14.66,4043.635,0.30516,0.0226
1116,APO1820,ASASSN-V J151836.38+020850.8,RRC,0.1229,13.5,6769.491,0.48857,0.0172
1117,AP59175750,ASASSN-V J180440.09-482522.8,RRC,0.1108,15.11,5854.063,0.343003,0.0307
1118,AP35419696,ASASSN-V J182637.18+232722.9,RRC,0.3479,13.58,2622.281,0.369892,0.0122
1119,448795,ASASSN-V J185105.96+341131.4,RRC,0.1558,14.28,5285.039,0.32786,0.0153
1120,AP28569030,ASASSN-V J191034.33-174919.5,RRC,0.2908,14.93,2957.538,0.225989,0.0291
1121,564987,ASASSN-V J135037.28-503711.8,RRC,0.1388,15.01,4954.689,0.30267,0.0317
1122,467835,ASASSN-V J191825.24+835829.1,RRC,0.1719,14.24,5069.387,0.38644,0.0122
1123,AP50091502,ASASSN-V J141357.77-571112.9,RRC,0.7004,13.78,1320.48,0.352827,0.1491
1124,AP34666665,ASASSN-V J181704.19+095014.7,RRC,0.3668,12.64,2645.116,0.233464,0.0136
1125,460987,ASASSN-V J153030.72-200401.3,RRC,0.1301,15.08,5067.807,0.33116,0.0275
1126,448520,ASASSN-V J161247.86+395550.0,RRC,0.1993,13.81,4322.698,0.34093,0.0115
1127,AP49449123,ASASSN-V J132925.34-615219.0,RRC,0.7743,15.28,1222.563,0.234914,0.0683
1128,AP49351620,ASASSN-V J133002.58-641727.8,RRC,0.7411,14.38,7430.731,0.348865,0.5838
1129,451691,ASASSN-V J195028.95+515356.8,RRC,0.1701,14.68,4996.065,0.35514,0.0163
1130,AP36542272,ASASSN-V J033059.24-604718.8,RRC,0.0521,16.28,6091.338,0.299241,0.033
1131,494193,ASASSN-V J171322.30-235040.7,RRC,0.365,14.44,2425.218,0.28361,0.0226
1132,AP39773849,ASASSN-V J083418.90-603220.1,RRC,0.9368,13.81,1042.381,0.305282,0.0717
1133,AP27902361,ASASSN-V J173617.62-332806.3,RRC,0.2916,14.34,2712.999,0.456958,0.0766
1134,AP42821474,ASASSN-V J060825.77-640538.8,RRC,0.1665,15.95,4527.517,0.262923,0.0285
1135,AP57655129,ASASSN-V J195635.17-625227.4,RRC,0.1139,15.09,5542.31,0.325415,0.0225
1136,466183,ASASSN-V J203423.40+214813.4,RRC,0.244,13.9,3649.64,0.27585,0.0156
1137,AP38895406,ASASSN-V J094102.17-634244.7,RRC,0.2528,13.95,3400.053,0.25105,0.0138
1138,460512,ASASSN-V J071305.91-575054.2,RRC,0.0555,15.83,8394.846,0.34789,0.0252
1139,AP52754928,ASASSN-V J154250.53-411548.8,RRC,0.5599,14.76,1635.846,0.24363,0.0376
1140,AP57933819,ASASSN-V J225954.15-582938.7,RRC,0.137,14.6,4782.996,0.320865,0.0187
1141,490392,ASASSN-V J171723.13-575115.3,RRC,0.1123,15.22,5940.786,0.36142,0.0285
1142,AP31421794,ASASSN-V J193350.61-001208.8,RRC,0.871,13.23,1085.111,0.377203,0.189
1143,15683284,ASASSN-V J213029.05+642618.3,RRC,0.734,13.79,3092.29,0.351132,0.1376
1144,48346162,ASASSN-V J161957.34-590823.3,RRC,0.6773,12.56,1412.489,0.357869,0.039
1145,AP59988169,ASASSN-V J191742.26-300754.3,RRC,0.1927,14.66,4184.25,0.254871,0.0333
1146,AP38595259,ASASSN-V J110118.41-662356.8,RRC,0.1539,14.96,3898.883,0.191815,0.1383
1147,AP49979534,ASASSN-V J153403.63-531147.7,RRC,0.6032,15.09,1544.016,0.210511,0.0238
1148,503594,ASASSN-V J183129.70+163038.8,RRC,0.188,14.7,4130.827,0.37657,0.021
1149,459187,ASASSN-V J201806.71-115009.7,RRC,0.2525,13.64,3266.538,0.32862,0.0164
1150,AP45177902,ASASSN-V J085137.93-380320.2,RRC,1.5157,11.29,645.6201,0.272205,0.0154
1151,AP50427780,ASASSN-V J150356.01-493005.8,RRC,0.3369,13.77,2640.823,0.277284,0.0182
1152,AP50978468,ASASSN-V J172038.72-534156.7,RRC,1.4228,13.62,683.7012,0.198112,0.186
1153,463593,ASASSN-V J131149.88-340355.1,RRC,0.1305,14.27,5346.622,0.37664,0.0194
1154,AP48292481,ASASSN-V J163935.42-625833.4,RRC,0.2549,13.55,3332.269,0.378629,0.0149
1155,464942,ASASSN-V J215633.66-675738.5,RRC,0.0788,14.84,7109.587,0.33151,0.0187
1156,511013,ASASSN-V J164647.85-601543.1,RRC,0.2191,14.24,3809.573,0.31773,0.0181
1157,AP22559509,ASASSN-V J074735.63+100951.9,RRC,0.1507,14.09,4933.027,0.197427,0.0207
1158,AP38752553,ASASSN-V J094159.28-690102.6,RRC,0.6941,12.18,1375.997,0.399738,0.0124
1159,453804,ASASSN-V J145210.88+643426.2,RRC,0.1138,14.55,7108.112,0.32613,0.0154
1160,AP47662191,ASASSN-V J150854.17-693540.1,RRC,0.699,12.69,1385.378,0.282553,0.0296
1161,AP11033577,ASASSN-V J211327.42+375703.4,RRC,0.803,13.45,1200.111,0.295417,0.1355
1162,45315230,ASASSN-V J085945.30-321326.2,RRC,0.2367,15.39,3749.42,0.194207,0.0308
1163,AP39028189,ASASSN-V J103041.38-620951.9,RRC,0.1959,14.38,3854.039,0.227309,0.0858
1164,460344,ASASSN-V J193545.43-225626.0,RRC,0.1202,14.71,5374.327,0.3834,0.0284
1165,AP52282033,ASASSN-V J170558.40-343314.1,RRC,0.9014,15.33,3400.721,0.240789,0.2563
1166,AP43039157,ASASSN-V J063458.23-543439.7,RRC,2.3497,15.83,418.8981,0.346877,0.0247
1167,456457,ASASSN-V J202720.24-630153.2,RRC,0.1126,14.84,5501.249,0.31517,0.0205
1168,18233942,ASASSN-V J235244.05+361812.4,RRC,0.329,13.64,2724.407,0.181997,0.0192
1169,451140,ASASSN-V J181636.69+191317.1,RRC,0.1388,15.01,5432.551,0.3626,0.0214
1170,AP49195114,ASASSN-V J120832.95-673954.6,RRC,0.1989,13.77,4042.944,0.309474,0.0202
1171,AP59550283,ASASSN-V J182630.97-381816.2,RRC,0.2286,14.57,3680.739,0.242906,0.0225
1172,467248,ASASSN-V J185553.94-354614.3,RRC,0.1959,13.85,4178.99,0.33583,0.0209
1173,461482,ASASSN-V J191927.12+160637.8,RRC,1.0203,12.94,966.3968,0.20883,0.0121
1174,AP52564002,ASASSN-V J161928.93-421438.6,RRC,0.2176,15.2,3697.329,0.180547,0.0323
1175,AP3444478,ASASSN-V J002034.11+620901.4,RRC,0.3743,14.71,2473.359,0.266321,0.0199
